symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
0QWI.IL,"Industria de Diseño Textil, S.A.",EQUITY,EUR,uk,"{'raw': 74010738688, 'fmt': '74.011B', 'longFmt': '74,010,738,688'}",541980863,textil
0NWV.IL,Schneider Electric S.E.,EQUITY,EUR,uk,"{'raw': 72416788480, 'fmt': '72.417B', 'longFmt': '72,416,788,480'}",530308361,"schneider,electric"
0MTD.IL,Swedish Orphan Biovitrum AB (publ),EQUITY,SEK,uk,"{'raw': 71634116608, 'fmt': '71.634B', 'longFmt': '71,634,116,608'}",524576852,biovitrum
0R6R.IL,Axfood AB (publ),EQUITY,SEK,uk,"{'raw': 71894843392, 'fmt': '71.895B', 'longFmt': '71,894,843,392'}",526486156,axfood
0M6S.IL,Allianz SE,EQUITY,EUR,uk,"{'raw': 71243284480, 'fmt': '71.243B', 'longFmt': '71,243,284,480'}",521714788,allianz
0OMK.IL,EssilorLuxottica Société anonyme,EQUITY,EUR,uk,"{'raw': 70929637376, 'fmt': '70.93B', 'longFmt': '70,929,637,376'}",519417949,essilorluxottica
0NWF.IL,L'Air Liquide S.A.,EQUITY,EUR,uk,"{'raw': 69210824704, 'fmt': '69.211B', 'longFmt': '69,210,824,704'}",506831079,l'air
0HIT.IL,"Iberdrola, S.A.",EQUITY,EUR,uk,"{'raw': 68507598848, 'fmt': '68.508B', 'longFmt': '68,507,598,848'}",501681353,iberdrola
0A2S.IL,Pinduoduo Inc.,EQUITY,USD,uk,"{'raw': 67354058752, 'fmt': '67.354B', 'longFmt': '67,354,058,752'}",493233976,pinduoduo
0IIH.IL,Kering SA,EQUITY,EUR,uk,"{'raw': 67412533248, 'fmt': '67.413B', 'longFmt': '67,412,533,248'}",493662185,kering
0H2Z.IL,Fastighets AB Balder (publ),EQUITY,SEK,uk,"{'raw': 66810052608, 'fmt': '66.81B', 'longFmt': '66,810,052,608'}",489250217,fastighets
0Y2S.IL,Trane Technologies plc,EQUITY,USD,uk,"{'raw': 66197741568, 'fmt': '66.198B', 'longFmt': '66,197,741,568'}",484766262,trane
0HBT.IL,Skanska AB (publ),EQUITY,SEK,uk,"{'raw': 66786488320, 'fmt': '66.786B', 'longFmt': '66,786,488,320'}",489077656,skanska
0KV7.IL,Tomra Systems ASA,EQUITY,NOK,uk,"{'raw': 66916646912, 'fmt': '66.917B', 'longFmt': '66,916,646,912'}",490030808,tomra
0QP2.IL,Zurich Insurance Group AG,EQUITY,CHF,uk,"{'raw': 64437137408, 'fmt': '64.437B', 'longFmt': '64,437,137,408'}",471873352,"zurich,insurance"
0A0H.IL,Beijer Ref AB (publ),EQUITY,SEK,uk,"{'raw': 64331964416, 'fmt': '64.332B', 'longFmt': '64,331,964,416'}",471103170,beijer
0LBF.IL,Vale S.A.,EQUITY,USD,uk,"{'raw': 63583981568, 'fmt': '63.584B', 'longFmt': '63,583,981,568'}",465625689,"vale,sa"
0QMU.IL,Compagnie Financière Richemont SA,EQUITY,CHF,uk,"{'raw': 63410634752, 'fmt': '63.411B', 'longFmt': '63,410,634,752'}",464356270,richemont
0P4F.IL,Ford Motor Company,EQUITY,USD,uk,"{'raw': 61408276480, 'fmt': '61.408B', 'longFmt': '61,408,276,480'}",449692994,"ford,motor"
0F08.IL,Kongsberg Gruppen ASA,EQUITY,NOK,uk,"{'raw': 62227738624, 'fmt': '62.228B', 'longFmt': '62,227,738,624'}",455693918,gruppen
0H8X.IL,"Activision Blizzard, Inc.",EQUITY,USD,uk,"{'raw': 62044766208, 'fmt': '62.045B', 'longFmt': '62,044,766,208'}",454354010,activision
0NL3.IL,Trelleborg AB (publ),EQUITY,SEK,uk,"{'raw': 60500692992, 'fmt': '60.501B', 'longFmt': '60,500,692,992'}",443046758,trelleborg
0GZV.IL,Getinge AB (publ),EQUITY,SEK,uk,"{'raw': 61487919104, 'fmt': '61.488B', 'longFmt': '61,487,919,104'}",450276217,getinge
0NXX.IL,Mercedes-Benz Group AG,EQUITY,EUR,uk,"{'raw': 60371070976, 'fmt': '60.371B', 'longFmt': '60,371,070,976'}",442097535,mercedes-benz
0MJX.IL,Aker ASA,EQUITY,NOK,uk,"{'raw': 58780790784, 'fmt': '58.781B', 'longFmt': '58,780,790,784'}",430451909,"aker,asa"
0NR1.IL,VERBUND AG,EQUITY,EUR,uk,"{'raw': 59661856768, 'fmt': '59.662B', 'longFmt': '59,661,856,768'}",436903957,verbund
0K6G.IL,"NetEase, Inc.",EQUITY,USD,uk,"{'raw': 58159464448, 'fmt': '58.159B', 'longFmt': '58,159,464,448'}",425901934,netease
0R0E.IL,General Motors Company,EQUITY,USD,uk,"{'raw': 57197555712, 'fmt': '57.198B', 'longFmt': '57,197,555,712'}",418857873,"general,motors"
0A1U.IL,"Uber Technologies, Inc.",EQUITY,USD,uk,"{'raw': 56912801792, 'fmt': '56.913B', 'longFmt': '56,912,801,792'}",416772619,"uber,technologies"
0SCL.IL,Schlumberger Limited,EQUITY,USD,uk,"{'raw': 56299794432, 'fmt': '56.3B', 'longFmt': '56,299,794,432'}",412283565,schlumberger
0A45.IL,"Moderna, Inc.",EQUITY,USD,uk,"{'raw': 55459954688, 'fmt': '55.46B', 'longFmt': '55,459,954,688'}",406133416,"moderna,inc"
0HAR.IL,AXA SA,EQUITY,EUR,uk,"{'raw': 54925512704, 'fmt': '54.926B', 'longFmt': '54,925,512,704'}",402219695,"axa,sa"
0O26.IL,Heineken N.V.,EQUITY,EUR,uk,"{'raw': 54752899072, 'fmt': '54.753B', 'longFmt': '54,752,899,072'}",400955645,heineken
0R3T.IL,UBS Group AG,EQUITY,CHF,uk,"{'raw': 54297079808, 'fmt': '54.297B', 'longFmt': '54,297,079,808'}",397617679,ubs
0NX2.IL,ABB Ltd,EQUITY,CHF,uk,"{'raw': 53270355968, 'fmt': '53.27B', 'longFmt': '53,270,355,968'}",390098978,"abb,ltd"
0RGT.IL,Demant A/S,EQUITY,DKK,uk,"{'raw': 52677836800, 'fmt': '52.678B', 'longFmt': '52,677,836,800'}",385759958,demant
0NQM.IL,Vinci SA,EQUITY,EUR,uk,"{'raw': 53181276160, 'fmt': '53.181B', 'longFmt': '53,181,276,160'}",389446646,"vinci,sa"
0P6S.IL,Bayer Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 52957704192, 'fmt': '52.958B', 'longFmt': '52,957,704,192'}",387809428,"bayer,aktiengesellschaft"
0HB4.IL,Dassault Systèmes SE,EQUITY,EUR,uk,"{'raw': 52569915392, 'fmt': '52.57B', 'longFmt': '52,569,915,392'}",384969649,dassault
0MHZ.IL,SSAB AB (publ),EQUITY,SEK,uk,"{'raw': 52134559744, 'fmt': '52.135B', 'longFmt': '52,134,559,744'}",381781538,ssab
0YP5.IL,Adyen N.V.,EQUITY,EUR,uk,"{'raw': 51879608320, 'fmt': '51.88B', 'longFmt': '51,879,608,320'}",379914528,adyen
0A93.IL,Snowflake Inc.,EQUITY,USD,uk,"{'raw': 50954846208, 'fmt': '50.955B', 'longFmt': '50,954,846,208'}",373142493,"snowflake,inc"
0GT1.IL,Castellum AB (publ),EQUITY,SEK,uk,"{'raw': 50754375680, 'fmt': '50.754B', 'longFmt': '50,754,375,680'}",371674446,"castellum,ab"
0GWL.IL,Saab AB (publ),EQUITY,SEK,uk,"{'raw': 50787930112, 'fmt': '50.788B', 'longFmt': '50,787,930,112'}",371920166,"saab,ab"
0NRE.IL,Enel SpA,EQUITY,EUR,uk,"{'raw': 51091611648, 'fmt': '51.092B', 'longFmt': '51,091,611,648'}",374144026,enel
0RCG.IL,Hapag-Lloyd Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 50583724032, 'fmt': '50.584B', 'longFmt': '50,583,724,032'}",370424764,hapag-lloyd
0O0U.IL,Bayerische Motoren Werke Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 49194684416, 'fmt': '49.195B', 'longFmt': '49,194,684,416'}",360252823,bayerische
0HAT.IL,Pernod Ricard SA,EQUITY,EUR,uk,"{'raw': 48671563776, 'fmt': '48.672B', 'longFmt': '48,671,563,776'}",356422009,"pernod,ricard"
0HL1.IL,"Baidu, Inc.",EQUITY,USD,uk,"{'raw': 48062689280, 'fmt': '48.063B', 'longFmt': '48,062,689,280'}",351963219,baidu
0AAE.IL,AutoStore Holdings Ltd.,EQUITY,NOK,uk,"{'raw': 47574609920, 'fmt': '47.575B', 'longFmt': '47,574,609,920'}",348389012,autostore
0JRV.IL,The Kraft Heinz Company,EQUITY,USD,uk,"{'raw': 47259090944, 'fmt': '47.259B', 'longFmt': '47,259,090,944'}",346078466,"kraft,heinz"
0RQ9.IL,Lundin Mining Corporation,EQUITY,SEK,uk,"{'raw': 47136530432, 'fmt': '47.137B', 'longFmt': '47,136,530,432'}",345180955,"lundin,mining"
0HBA.IL,Electricité de France S.A.,EQUITY,EUR,uk,"{'raw': 46399913984, 'fmt': '46.4B', 'longFmt': '46,399,913,984'}",339786710,electricite
0IU8.IL,Safran SA,EQUITY,EUR,uk,"{'raw': 46342037504, 'fmt': '46.342B', 'longFmt': '46,342,037,504'}",339362881,safran
0H3Q.IL,Deutsche Post AG,EQUITY,EUR,uk,"{'raw': 46302720000, 'fmt': '46.303B', 'longFmt': '46,302,720,000'}",339074958,"deutsche,post"
0R2O.IL,Freeport-McMoRan Inc.,EQUITY,USD,uk,"{'raw': 44970090496, 'fmt': '44.97B', 'longFmt': '44,970,090,496'}",329316108,freeport-mcmoran
0QXR.IL,Stellantis N.V.,EQUITY,EUR,uk,"{'raw': 44542775296, 'fmt': '44.543B', 'longFmt': '44,542,775,296'}",326186878,stellantis
0N9S.IL,Eni S.p.A.,EQUITY,EUR,uk,"{'raw': 44092276736, 'fmt': '44.092B', 'longFmt': '44,092,276,736'}",322887876,eni
0L95.IL,"Block, Inc.",EQUITY,USD,uk,"{'raw': 43232010240, 'fmt': '43.232B', 'longFmt': '43,232,010,240'}",316588141,"block,inc"
0QI7.IL,Addtech AB (publ.),EQUITY,SEK,uk,"{'raw': 42086318080, 'fmt': '42.086B', 'longFmt': '42,086,318,080'}",308198234,addtech
0A0J.IL,AAK AB (publ.),EQUITY,SEK,uk,"{'raw': 43359002624, 'fmt': '43.359B', 'longFmt': '43,359,002,624'}",317518107,aak
0GTR.IL,Husqvarna AB (publ),EQUITY,SEK,uk,"{'raw': 41651503104, 'fmt': '41.652B', 'longFmt': '41,651,503,104'}",305014083,husqvarna
0GM2.IL,Lerøy Seafood Group ASA,EQUITY,NOK,uk,"{'raw': 39827464192, 'fmt': '39.827B', 'longFmt': '39,827,464,192'}",291656640,"leroy,seafood"
0H9P.IL,Intrum AB (publ),EQUITY,SEK,uk,"{'raw': 40008515584, 'fmt': '40.009B', 'longFmt': '40,008,515,584'}",292982480,intrum
0R9I.IL,Schibsted ASA,EQUITY,NOK,uk,"{'raw': 39995031552, 'fmt': '39.995B', 'longFmt': '39,995,031,552'}",292883737,schibsted
0O46.IL,Neste Oyj,EQUITY,EUR,uk,"{'raw': 39514845184, 'fmt': '39.515B', 'longFmt': '39,514,845,184'}",289367331,neste
0MDT.IL,AB Electrolux (publ),EQUITY,SEK,uk,"{'raw': 39064035328, 'fmt': '39.064B', 'longFmt': '39,064,035,328'}",286066049,electrolux
0BFA.IL,BASF SE,EQUITY,EUR,uk,"{'raw': 38617448448, 'fmt': '38.617B', 'longFmt': '38,617,448,448'}",282795692,basf
0RDT.IL,Ferrari N.V.,EQUITY,EUR,uk,"{'raw': 37558001664, 'fmt': '37.558B', 'longFmt': '37,558,001,664'}",275037359,"ferrari,nv"
0NO0.IL,Storebrand ASA,EQUITY,NOK,uk,"{'raw': 37672591360, 'fmt': '37.673B', 'longFmt': '37,672,591,360'}",275876500,storebrand
0YAY.IL,Vitrolife AB (publ),EQUITY,SEK,uk,"{'raw': 37457158144, 'fmt': '37.457B', 'longFmt': '37,457,158,144'}",274298882,vitrolife
0H0G.IL,Sweco AB (publ),EQUITY,SEK,uk,"{'raw': 37121875968, 'fmt': '37.122B', 'longFmt': '37,121,875,968'}",271843610,sweco
0A3T.IL,Sea Limited,EQUITY,USD,uk,"{'raw': 36647784448, 'fmt': '36.648B', 'longFmt': '36,647,784,448'}",268371836,"sea,limited"
0A3M.IL,BioNTech SE,EQUITY,USD,uk,"{'raw': 35815317504, 'fmt': '35.815B', 'longFmt': '35,815,317,504'}",262275678,biontech
0MQ2.IL,P/F Bakkafrost,EQUITY,NOK,uk,"{'raw': 35523141632, 'fmt': '35.523B', 'longFmt': '35,523,141,632'}",260136073,p/f
0R28.IL,Newmont Corporation,EQUITY,USD,uk,"{'raw': 35458199552, 'fmt': '35.458B', 'longFmt': '35,458,199,552'}",259660502,newmont
0RG8.IL,Sartorius Stedim Biotech S.A.,EQUITY,EUR,uk,"{'raw': 35793457152, 'fmt': '35.793B', 'longFmt': '35,793,457,152'}",262115595,stedim
0R7O.IL,HEXPOL AB (publ),EQUITY,SEK,uk,"{'raw': 34690662400, 'fmt': '34.691B', 'longFmt': '34,690,662,400'}",254039825,hexpol
0Z4C.IL,Sika AG,EQUITY,CHF,uk,"{'raw': 34835484672, 'fmt': '34.835B', 'longFmt': '34,835,484,672'}",255100359,"sika,ag"
0GWS.IL,BillerudKorsnäs AB (publ),EQUITY,SEK,uk,"{'raw': 34346805248, 'fmt': '34.347B', 'longFmt': '34,346,805,248'}",251521758,billerudkorsnas
0QCQ.IL,Topdanmark A/S,EQUITY,DKK,uk,"{'raw': 34313232384, 'fmt': '34.313B', 'longFmt': '34,313,232,384'}",251275904,topdanmark
0IAH.IL,Securitas AB (publ),EQUITY,SEK,uk,"{'raw': 34049671168, 'fmt': '34.05B', 'longFmt': '34,049,671,168'}",249345845,securitas
0KFX.IL,Danone S.A.,EQUITY,EUR,uk,"{'raw': 34410033152, 'fmt': '34.41B', 'longFmt': '34,410,033,152'}",251984777,danone
0HBC.IL,Intesa Sanpaolo S.p.A.,EQUITY,EUR,uk,"{'raw': 34667421696, 'fmt': '34.667B', 'longFmt': '34,667,421,696'}",253869634,intesa
0RIC.IL,ING Groep N.V.,EQUITY,EUR,uk,"{'raw': 34094534656, 'fmt': '34.095B', 'longFmt': '34,094,534,656'}",249674380,groep
0A0D.IL,Alcon Inc.,EQUITY,CHF,uk,"{'raw': 33303638016, 'fmt': '33.304B', 'longFmt': '33,303,638,016'}",243882642,"alcon,inc"
0M0A.IL,Rockwool A/S,EQUITY,DKK,uk,"{'raw': 32216180736, 'fmt': '32.216B', 'longFmt': '32,216,180,736'}",235919189,rockwool
0KED.IL,Infineon Technologies AG,EQUITY,EUR,uk,"{'raw': 33494413312, 'fmt': '33.494B', 'longFmt': '33,494,413,312'}",245279690,infineon
0KFE.IL,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,EQUITY,EUR,uk,"{'raw': 33510905856, 'fmt': '33.511B', 'longFmt': '33,510,905,856'}",245400465,munchener
0INB.IL,STMicroelectronics N.V.,EQUITY,EUR,uk,"{'raw': 32672172032, 'fmt': '32.672B', 'longFmt': '32,672,172,032'}",239258414,stmicroelectronics
0A6V.IL,Nordnet AB (publ),EQUITY,SEK,uk,"{'raw': 32026888192, 'fmt': '32.027B', 'longFmt': '32,026,888,192'}",234532999,nordnet
0R7Y.IL,Wallenstam AB (publ),EQUITY,SEK,uk,"{'raw': 31851599872, 'fmt': '31.852B', 'longFmt': '31,851,599,872'}",233249362,wallenstam
0H3T.IL,Deutsche Börse AG,EQUITY,EUR,uk,"{'raw': 31904497664, 'fmt': '31.904B', 'longFmt': '31,904,497,664'}",233636733,borse
0A0L.IL,Sectra AB (publ),EQUITY,SEK,uk,"{'raw': 31804475392, 'fmt': '31.804B', 'longFmt': '31,804,475,392'}",232904269,sectra
0LD0.IL,ENGIE SA,EQUITY,EUR,uk,"{'raw': 31669596160, 'fmt': '31.67B', 'longFmt': '31,669,596,160'}",231916548,engie
0QZB.IL,"Twitter, Inc.",EQUITY,USD,uk,"{'raw': 31145512960, 'fmt': '31.146B', 'longFmt': '31,145,512,960'}",228078685,"twitter,inc"
0HAZ.IL,Capgemini SE,EQUITY,EUR,uk,"{'raw': 31419045888, 'fmt': '31.419B', 'longFmt': '31,419,045,888'}",230081768,capgemini
0OIR.IL,ALK-Abelló A/S,EQUITY,DKK,uk,"{'raw': 30827235328, 'fmt': '30.827B', 'longFmt': '30,827,235,328'}",225747937,alk-abello
0XPX.IL,Fabege AB (publ),EQUITY,SEK,uk,"{'raw': 30979903488, 'fmt': '30.98B', 'longFmt': '30,979,903,488'}",226865927,fabege
0Q57.IL,SpareBank 1 SR-Bank ASA,EQUITY,NOK,uk,"{'raw': 29822976000, 'fmt': '29.823B', 'longFmt': '29,822,976,000'}",218393743,sparebank
0QPS.IL,Givaudan SA,EQUITY,CHF,uk,"{'raw': 29816805376, 'fmt': '29.817B', 'longFmt': '29,816,805,376'}",218348556,givaudan
0A2B.IL,"Banco Bilbao Vizcaya Argentaria, S.A.",EQUITY,USD,uk,"{'raw': 29620482048, 'fmt': '29.62B', 'longFmt': '29,620,482,048'}",216910879,argentaria
0HA0.IL,RWE Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 29456422912, 'fmt': '29.456B', 'longFmt': '29,456,422,912'}",215709474,"rwe,aktiengesellschaft"
0HAI.IL,Crédit Agricole S.A.,EQUITY,EUR,uk,"{'raw': 28417474560, 'fmt': '28.417B', 'longFmt': '28,417,474,560'}",208101252,"credit,agricole"
0R6Z.IL,Royal Unibrew A/S,EQUITY,DKK,uk,"{'raw': 29436364800, 'fmt': '29.436B', 'longFmt': '29,436,364,800'}",215562588,unibrew
0OLD.IL,adidas AG,EQUITY,EUR,uk,"{'raw': 29134960640, 'fmt': '29.135B', 'longFmt': '29,134,960,640'}",213355405,adidas
0IZC.IL,Henkel AG & Co. KGaA,EQUITY,EUR,uk,"{'raw': 28536469504, 'fmt': '28.536B', 'longFmt': '28,536,469,504'}",208972652,henkel
0FF9.IL,Nordic Semiconductor ASA,EQUITY,NOK,uk,"{'raw': 29102761984, 'fmt': '29.103B', 'longFmt': '29,102,761,984'}",213119614,"nordic,semiconductor"
0NPV.IL,"Naturgy Energy Group, S.A.",EQUITY,EUR,uk,"{'raw': 28966760448, 'fmt': '28.967B', 'longFmt': '28,966,760,448'}",212123674,naturgy
0NIR.IL,Sartorius Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 29393235968, 'fmt': '29.393B', 'longFmt': '29,393,235,968'}",215246756,"sartorius,aktiengesellschaft"
0RPR.IL,Ringkjøbing Landbobank A/S,EQUITY,DKK,uk,"{'raw': 28358170624, 'fmt': '28.358B', 'longFmt': '28,358,170,624'}",207666969,ringkjobing
0QMW.IL,Kuehne + Nagel International AG,EQUITY,CHF,uk,"{'raw': 28267249664, 'fmt': '28.267B', 'longFmt': '28,267,249,664'}",207001154,kuehne
0K8D.IL,Nokia Oyj,EQUITY,USD,uk,"{'raw': 28126398464, 'fmt': '28.126B', 'longFmt': '28,126,398,464'}",205969701,oyj
0RII.IL,Golden Ocean Group Limited,EQUITY,NOK,uk,"{'raw': 28634073088, 'fmt': '28.634B', 'longFmt': '28,634,073,088'}",209687403,"golden,ocean"
0GRK.IL,Millicom International Cellular S.A.,EQUITY,SEK,uk,"{'raw': 28312662016, 'fmt': '28.313B', 'longFmt': '28,312,662,016'}",207333709,millicom
0RI8.IL,Koninklijke Ahold Delhaize N.V.,EQUITY,EUR,uk,"{'raw': 27954722816, 'fmt': '27.955B', 'longFmt': '27,954,722,816'}",204712519,koninklijke
0R9C.IL,"Cellnex Telecom, S.A.",EQUITY,EUR,uk,"{'raw': 27812644864, 'fmt': '27.813B', 'longFmt': '27,812,644,864'}",203672082,cellnex
0NUK.IL,Avanza Bank Holding AB (publ),EQUITY,SEK,uk,"{'raw': 27746267136, 'fmt': '27.746B', 'longFmt': '27,746,267,136'}",203185998,avanza
0R3W.IL,Thule Group AB (publ),EQUITY,SEK,uk,"{'raw': 28080527360, 'fmt': '28.081B', 'longFmt': '28,080,527,360'}",205633786,"thule,group"
0OQV.IL,Orange S.A.,EQUITY,EUR,uk,"{'raw': 27121215488, 'fmt': '27.121B', 'longFmt': '27,121,215,488'}",198608743,"orange,sa"
0NMU.IL,Wolters Kluwer N.V.,EQUITY,EUR,uk,"{'raw': 26880847872, 'fmt': '26.881B', 'longFmt': '26,880,847,872'}",196848530,wolters
0OGK.IL,Subsea 7 S.A.,EQUITY,NOK,uk,"{'raw': 26939891712, 'fmt': '26.94B', 'longFmt': '26,939,891,712'}",197280908,"subsea,7"
0QKI.IL,Swisscom AG,EQUITY,CHF,uk,"{'raw': 26659942400, 'fmt': '26.66B', 'longFmt': '26,659,942,400'}",195230838,swisscom
0O5H.IL,Elekta AB (publ),EQUITY,SEK,uk,"{'raw': 23988633600, 'fmt': '23.989B', 'longFmt': '23,988,633,600'}",175668836,elekta
0QKY.IL,Holcim Ltd,EQUITY,CHF,uk,"{'raw': 26813239296, 'fmt': '26.813B', 'longFmt': '26,813,239,296'}",196353432,holcim
0IW5.IL,Thales S.A.,EQUITY,EUR,uk,"{'raw': 26666457088, 'fmt': '26.666B', 'longFmt': '26,666,457,088'}",195278546,"thales,sa"
0REH.IL,Frontline Ltd.,EQUITY,NOK,uk,"{'raw': 26048899072, 'fmt': '26.049B', 'longFmt': '26,048,899,072'}",190756166,"frontline,ltd"
0ML1.IL,"EDP Renováveis, S.A.",EQUITY,EUR,uk,"{'raw': 25443840000, 'fmt': '25.444B', 'longFmt': '25,443,840,000'}",186325317,renovaveis
0GW3.IL,Hufvudstaden AB (publ),EQUITY,SEK,uk,"{'raw': 24894691328, 'fmt': '24.895B', 'longFmt': '24,894,691,328'}",182303900,hufvudstaden
0QP1.IL,Chocoladefabriken Lindt & Sprüngli AG,EQUITY,CHF,uk,"{'raw': 24910235648, 'fmt': '24.91B', 'longFmt': '24,910,235,648'}",182417731,chocoladefabriken
0A0I.IL,Wihlborgs Fastigheter AB (publ),EQUITY,SEK,uk,"{'raw': 24809359360, 'fmt': '24.809B', 'longFmt': '24,809,359,360'}",181679013,wihlborgs
0MGD.IL,Jyske Bank A/S,EQUITY,DKK,uk,"{'raw': 25091827712, 'fmt': '25.092B', 'longFmt': '25,091,827,712'}",183747530,jyske
0P2W.IL,"Amadeus IT Group, S.A.",EQUITY,EUR,uk,"{'raw': 24915075072, 'fmt': '24.915B', 'longFmt': '24,915,075,072'}",182453170,"amadeus,it"
0TDE.IL,"Telefónica, S.A.",EQUITY,EUR,uk,"{'raw': 24641761280, 'fmt': '24.642B', 'longFmt': '24,641,761,280'}",180451692,telefonica
0SFN.IL,Elkem ASA,EQUITY,NOK,uk,"{'raw': 24522307584, 'fmt': '24.522B', 'longFmt': '24,522,307,584'}",179576932,elkem
0R8U.IL,Pandox AB (publ),EQUITY,SEK,uk,"{'raw': 24792164352, 'fmt': '24.792B', 'longFmt': '24,792,164,352'}",181553094,pandox
0DP0.IL,Bank Polska Kasa Opieki S.A.,EQUITY,PLN,uk,"{'raw': 24067641344, 'fmt': '24.068B', 'longFmt': '24,067,641,344'}",176247410,opieki
0R3Y.IL,Entra ASA,EQUITY,NOK,uk,"{'raw': 24051976192, 'fmt': '24.052B', 'longFmt': '24,051,976,192'}",176132694,entra
0K78.IL,Assicurazioni Generali S.p.A.,EQUITY,EUR,uk,"{'raw': 23703848960, 'fmt': '23.704B', 'longFmt': '23,703,848,960'}",173583357,assicurazioni
0DQ7.IL,Beiersdorf Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 23691245568, 'fmt': '23.691B', 'longFmt': '23,691,245,568'}",173491063,beiersdorf
0E4Q.IL,Nel ASA,EQUITY,NOK,uk,"{'raw': 23412090880, 'fmt': '23.412B', 'longFmt': '23,412,090,880'}",171446812,"nel,asa"
0ILK.IL,"CaixaBank, S.A.",EQUITY,EUR,uk,"{'raw': 23390134272, 'fmt': '23.39B', 'longFmt': '23,390,134,272'}",171286024,caixabank
0MPP.IL,E.ON SE,EQUITY,EUR,uk,"{'raw': 23020052480, 'fmt': '23.02B', 'longFmt': '23,020,052,480'}",168575914,"eon,se"
0QFT.IL,Vonovia SE,EQUITY,EUR,uk,"{'raw': 23008022528, 'fmt': '23.008B', 'longFmt': '23,008,022,528'}",168487818,vonovia
0DNW.IL,Austevoll Seafood ASA,EQUITY,NOK,uk,"{'raw': 22368696320, 'fmt': '22.369B', 'longFmt': '22,368,696,320'}",163806030,"austevoll,seafood"
0A3Z.IL,"Cloudflare, Inc.",EQUITY,USD,uk,"{'raw': 22192091136, 'fmt': '22.192B', 'longFmt': '22,192,091,136'}",162512750,cloudflare
0QW0.IL,argenx SE,EQUITY,EUR,uk,"{'raw': 21534552064, 'fmt': '21.535B', 'longFmt': '21,534,552,064'}",157697590,argenx
0QL6.IL,Swiss Re AG,EQUITY,CHF,uk,"{'raw': 21550114816, 'fmt': '21.55B', 'longFmt': '21,550,114,816'}",157811556,"swiss,re"
0JYZ.IL,Loomis AB (publ),EQUITY,SEK,uk,"{'raw': 20855083008, 'fmt': '20.855B', 'longFmt': '20,855,083,008'}",152721836,"loomis,ab"
0QEK.IL,SimCorp A/S,EQUITY,DKK,uk,"{'raw': 20838942720, 'fmt': '20.839B', 'longFmt': '20,838,942,720'}",152603640,simcorp
0OF7.IL,"EDP - Energias de Portugal, S.A.",EQUITY,EUR,uk,"{'raw': 20613369856, 'fmt': '20.613B', 'longFmt': '20,613,369,856'}",150951769,energias
0O8D.IL,KGHM Polska Miedz S.A.,EQUITY,PLN,uk,"{'raw': 20469999616, 'fmt': '20.47B', 'longFmt': '20,469,999,616'}",149901869,kghm
0MW7.IL,Legrand SA,EQUITY,EUR,uk,"{'raw': 20253229056, 'fmt': '20.253B', 'longFmt': '20,253,229,056'}",148314457,"legrand,sa"
0RP9.IL,ArcelorMittal S.A.,EQUITY,EUR,uk,"{'raw': 20261498880, 'fmt': '20.261B', 'longFmt': '20,261,498,880'}",148375017,arcelormittal
0JHU.IL,Porsche Automobil Holding SE,EQUITY,EUR,uk,"{'raw': 20554330112, 'fmt': '20.554B', 'longFmt': '20,554,330,112'}",150519421,porsche
0RDS.IL,Kindred Group plc,EQUITY,SEK,uk,"{'raw': 20127027200, 'fmt': '20.127B', 'longFmt': '20,127,027,200'}",147390281,"kindred,group"
0RB7.IL,Lagercrantz Group AB (publ),EQUITY,SEK,uk,"{'raw': 20857366528, 'fmt': '20.857B', 'longFmt': '20,857,366,528'}",152738558,lagercrantz
0RBW.IL,Bravida Holding AB (publ),EQUITY,SEK,uk,"{'raw': 19971608576, 'fmt': '19.972B', 'longFmt': '19,971,608,576'}",146252150,bravida
0EYG.IL,KBC Group NV,EQUITY,EUR,uk,"{'raw': 20131328000, 'fmt': '20.131B', 'longFmt': '20,131,328,000'}",147421775,kbc
0GVS.IL,Catena AB (publ),EQUITY,SEK,uk,"{'raw': 20039847936, 'fmt': '20.04B', 'longFmt': '20,039,847,936'}",146751867,"catena,ab"
0RCO.IL,Dometic Group AB (publ),EQUITY,SEK,uk,"{'raw': 19726262272, 'fmt': '19.726B', 'longFmt': '19,726,262,272'}",144455478,dometic
0A33.IL,ZTO Express (Cayman) Inc.,EQUITY,USD,uk,"{'raw': 19706378240, 'fmt': '19.706B', 'longFmt': '19,706,378,240'}",144309867,zto
0MHT.IL,Peab AB (publ),EQUITY,SEK,uk,"{'raw': 19679064064, 'fmt': '19.679B', 'longFmt': '19,679,064,064'}",144109845,peab
0RLS.IL,UniCredit S.p.A.,EQUITY,EUR,uk,"{'raw': 19360004096, 'fmt': '19.36B', 'longFmt': '19,360,004,096'}",141773368,unicredit
