name,c0,c1
BPM_SOR_61,0.00025780000000000003,-0.0
BPM_SOR_75,0.0003367,-0.0
BPM_SOR_90,0.0002163,-0.0
BPM_SOR_104,0.0002738,-0.0
BPM_SOR_118,0.0002547,-0.0
BPM_SOR_133,0.0002471,-0.0
BPM_SL_140,0.00023449999999999998,-0.0
BPM_SL_126,0.00020919999999999996,-0.0
BPM_SL_111,0.00026619999999999997,-0.0
BPM_SL_97,0.00025189999999999994,-0.0
BPM_SL_82,0.00023190000000000003,-0.0
BPM_SL_68,0.0002766,-0.0
BPM_SL_53,0.0002363,-0.0
BPM_SL_36,0.00019719999999999997,-0.0
BPM_SL_24,0.00023849999999999994,-0.0
BPM_SL_6,0.00027949999999999996,-0.0
BPM_SR_6,0.0004032,-0.0
BPM_SR_24,0.0003675,-0.0
BPM_SR_36,0.00030209999999999997,-0.0
BPM_SR_53,0.0003562,-0.0
BPM_SR_68,0.00035269999999999995,-0.0
BPM_SR_82,0.00031249999999999995,-0.0
BPM_SR_97,0.00025939999999999996,-0.0
BPM_SR_111,0.00023629999999999997,-0.0
BPM_SR_126,0.0003049,-0.0
BPM_SR_140,0.0003144,-0.0
BPM_SWL_133,0.00023009999999999996,-0.0
BPM_SWL_118,0.0002537,-0.0
BPM_SWL_104,0.0002206,-0.0
BPM_SWL_90,0.00017109999999999998,-0.0
BPM_SWL_75,0.0002303,-0.0
BPM_SWL_61,0.0002541,-0.0
BPM_SWL_46,0.0002575,-0.0
BPM_SWL_39,0.0002669,-0.0
BPM_SWL_31,0.0002348,-0.0
BPM_SWL_13,0.0003202,-0.0
BPM_SWL_1,0.00025330000000000003,-0.0
BPM_SWR_13,0.0007467999999999999,-0.0
BPM_SWR_31,0.00016579999999999996,-0.0
BPM_SWR_46,0.0001808,-0.0
BPM_SWR_61,0.0002104,-0.0
BPM_SWR_75,0.0001894,-0.0
BPM_SWR_90,0.00017749999999999998,-0.0
BPM_SWR_104,0.00016570000000000002,-0.0
BPM_SWR_118,0.00019219999999999998,-0.0
BPM_SWR_133,0.00018339999999999999,-0.0
BPM_WL_140,0.0002139,-0.0
BPM_WL_126,0.0001674,-0.0
BPM_WL_111,0.00021210000000000006,-0.0
BPM_WL_97,0.00015480000000000002,-0.0
BPM_WL_82,0.00018260000000000002,-0.0
BPM_WL_68,0.0001511,-0.0
BPM_WL_53,0.0002264,-0.0
BPM_WL_36,0.0001857,-0.0
BPM_WL_30,0.0001297,-0.0
BPM_WL_24,0.0002162,-0.0
BPM_WL_18,0.00015469999999999997,-0.0
BPM_WL_12,0.00022169999999999997,-0.0
BPM_WL_6,0.0002242,-0.0
BPM_WR_0,0.00020199999999999998,-0.0
BPM_WR_7,0.00020809999999999996,-0.0
BPM_WR_13,0.0001825,-0.0
BPM_WR_19,0.00020500000000000002,-0.0
BPM_WR_25,0.0001787,-0.0
BPM_WR_31,0.0003837,-0.0
BPM_WR_37,0.00019759999999999998,-0.0
BPM_WR_56,0.00019240000000000001,-0.0
BPM_WR_68,0.00020219999999999998,-0.0
BPM_WR_82,0.00017109999999999998,-0.0
BPM_WR_97,0.000138,-0.0
BPM_WR_111,0.00017910000000000002,-0.0
BPM_WR_126,0.00016309999999999995,-0.0
BPM_WR_140,0.00019509999999999997,-0.0
BPM_NWL_133,0.00018419999999999998,-0.0
BPM_NWL_118,0.00016179999999999998,-0.0
BPM_NWL_104,0.0001899,-0.0
BPM_NWL_90,0.00019119999999999999,-0.0
BPM_NWL_75,0.000167,-0.0
BPM_NWL_61,0.0002177,-0.0
BPM_NWL_46,0.0001992,-0.0
BPM_NWL_31,0.000195,-0.0
BPM_NWL_13,0.00020289999999999994,-0.0
BPM_NWL_1,0.00020730000000000002,-0.0
BPM_NWR_13,0.00020269999999999997,-0.0
BPM_NWR_31,0.0001712,-0.0
BPM_NWR_46,0.00017439999999999998,-0.0
BPM_NWR_61,0.00018969999999999995,-0.0
BPM_NWR_75,0.0001967,-0.0
BPM_NWR_90,0.0001691,-0.0
BPM_NWR_104,0.00017669999999999999,-0.0
BPM_NWR_118,0.00019719999999999997,-0.0
BPM_NWR_133,0.00024710000000000004,-0.0
BPM_NL_140,0.00017309999999999998,-0.0
BPM_NL_126,0.0001605,-0.0
BPM_NL_111,0.0001709,-0.0
BPM_NL_97,0.0001651,-0.0
BPM_NL_82,0.0001765,-0.0
BPM_NL_68,0.00019769999999999995,-0.0
BPM_NL_53,0.00022059999999999997,-0.0
